date,mean_precipitation,temperature_2m_max,temperature_2m_min,surface_net_solar_radiation_sum,temperature_2m_mean,cumulative_precipitation
2023-08-26,0.023168325412825652,37.248452758789085,26.590997314453148,18551230.0,305.0697250366211,0.03430611729982047
2023-08-27,11.047005653381348,33.56936035156252,24.167871093750023,12642894.0,302.01861572265625,11.081311770681168
2023-08-28,0.09934604167938232,30.059197998046898,23.41114196777346,17001066.0,299.88516998291016,11.18065781236055
2023-08-29,0.0025749206429281912,29.813439941406273,21.02485046386721,19994434.0,298.5691452026367,11.183232733003479
2023-08-30,0.07131757757861124,29.428369140625023,20.321588134765648,16782468.0,298.0249786376953,11.25455031058209
2023-08-31,0.0004351138045421976,27.38385925292971,18.173974609375023,20297258.0,295.92891693115234,11.254985424386632
2023-09-01,0.014353776350617409,29.39850769042971,18.18854675292971,17787394.0,296.9435272216797,11.26933920073725
2023-09-02,2.293474425300701,28.774011230468773,23.558068847656273,11905474.0,299.3160400390625,13.56281362603795
2023-09-03,0.6246745585372082,31.377038574218773,23.265115356445335,15430248.0,300.47107696533203,14.187488184575159
2023-09-04,0.4976809024697104,34.023477172851585,24.50177917480471,16406552.0,302.4126281738281,14.68516908704487
2023-09-05,7.919594645500183,30.900750732421898,23.610452270507835,14838934.0,300.40560150146484,22.604763732545052
2023-09-06,1.8348991870880127,33.7359558105469,24.46839294433596,16402548.0,302.2521743774414,24.439662919633065
2023-09-07,0.05708932866355099,31.935830688476585,21.024133300781273,19158272.0,299.6299819946289,24.496752248296616
2023-09-08,0.02944469451904297,28.04194030761721,18.999734497070335,15848708.0,296.67083740234375,24.52619694281566
2023-09-09,0.003436207748563902,27.66809997558596,19.718301391601585,17637824.0,296.84320068359375,24.529633150564223
2023-09-10,0.043020238535973476,27.977822875976585,18.926965332031273,14609290.0,296.6023941040039,24.572653389100196
2023-09-11,0.0005805579235129699,29.66083679199221,18.393228149414085,17038990.0,297.1770324707031,24.57323394702371
2023-09-12,3.3074915409088135,27.533959960937523,20.866006469726585,9796608.0,297.34998321533203,27.880725487932523
2023-09-13,0.012192129986487998,27.110864257812523,19.411111450195335,16356672.0,296.4109878540039,27.89291761791901
2023-09-14,0.0017225741544280027,27.33374938964846,18.770837402343773,16168646.0,296.2022933959961,27.89464019207344
2023-09-15,0.00044107436991680515,28.146081542968773,16.672692871093773,18640710.0,295.55938720703125,27.895081266443356
2023-09-16,0.0,28.63019714355471,18.32319030761721,17746600.0,296.62669372558594,27.895081266443356
2023-09-17,0.012490153210364952,28.309930419921898,17.31672058105471,16338822.0,295.9633255004883,27.90757141965372
2023-09-18,0.0,27.01331481933596,15.03553161621096,17780322.0,294.17442321777344,27.90757141965372
2023-09-19,0.0008583068797918258,29.340264892578148,16.732232666015648,18037720.0,296.1862487792969,27.908429726533512
2023-09-20,4.234582185745239,29.069146728515648,18.15589294433596,12261042.0,296.7625198364258,32.14301191227875
2023-09-21,2.0469158886839978,30.050515747070335,20.181146240234398,15528948.0,298.26583099365234,34.18992780096275
2023-09-22,0.00300407407394232,29.970010375976585,20.186853027343773,14778778.0,298.22843170166016,34.19293187503669
2023-09-23,0.0,30.91333923339846,19.775018310546898,16964094.22265625,298.49417877197266,34.19293187503669
2023-09-24,6.101787090301514,28.209329223632835,21.688821411132835,6978955.24609375,298.0990753173828,40.294718965338205
